id;region
71;SULAWESI UTARA
71.01;KAB. BOLAANG MONGONDOW
71.01.05;SANG TOMBOLANG
71.01.09;DUMOGA BARAT
71.01.10;DUMOGA TIMUR
71.01.11;DUMOGA UTARA
71.01.12;LOLAK
71.01.13;BOLAANG
71.01.14;LOLAYAN
71.01.19;PASSI BARAT
71.01.20;POIGAR
71.01.22;PASSI TIMUR
71.01.31;BOLAANG TIMUR
71.01.32;BILALANG
71.01.33;DUMOGA
71.01.34;DUMOGA TENGGARA
71.01.35;DUMOGA TENGAH
71.02;KAB. MINAHASA
71.02.01;TONDANO BARAT
71.02.02;TONDANO TIMUR
71.02.03;ERIS
71.02.04;KOMBI
71.02.05;LEMBEAN TIMUR
71.02.06;KAKAS
71.02.07;TOMPASO
71.02.08;REMBOKEN
71.02.09;LANGOWAN TIMUR
71.02.10;LANGOWAN BARAT
71.02.11;SONDER
71.02.12;KAWANGKOAN
71.02.13;PINELENG
71.02.14;TOMBULU
71.02.15;TOMBARIRI
71.02.16;TONDANO UTARA
71.02.17;LANGOWAN SELATAN
71.02.18;TONDANO SELATAN
71.02.19;LANGOWAN UTARA
71.02.20;KAKAS BARAT
71.02.21;KAWANGKOAN UTARA
71.02.22;KAWANGKOAN BARAT
71.02.23;MANDOLANG
71.02.24;TOMBARIRI TIMUR
71.02.25;TOMPASO BARAT
71.03;KAB. KEPULAUAN SANGIHE
71.03.08;TABUKAN UTARA
71.03.09;NUSA TABUKAN
71.03.10;MANGANITU SELATAN
71.03.11;TATOARENG
71.03.12;TAMAKO
71.03.13;MANGANITU
71.03.14;TABUKAN TENGAH
71.03.15;TABUKAN SELATAN
71.03.16;KENDAHE
71.03.17;TAHUNA
71.03.19;TABUKAN SELATAN TENGAH
71.03.20;TABUKAN SELATAN TENGGARA
71.03.23;TAHUNA BARAT
71.03.24;TAHUNA TIMUR
71.03.25;KEPULAUAN MARORE
71.04;KAB. KEPULAUAN TALAUD
71.04.01;LIRUNG
71.04.02;BEO
71.04.03;RAINIS
71.04.04;ESSANG
71.04.05;NANUSA
71.04.06;KABARUAN
71.04.07;MELONGUANE
71.04.08;GEMEH
71.04.09;DAMAU
71.04.10;TAMPAN' AMMA
71.04.11;SALIBABU
71.04.12;KALONGAN
71.04.13;MIANGAS
71.04.14;BEO UTARA
71.04.15;PULUTAN
71.04.16;MELONGUANE TIMUR
71.04.17;MORONGE
71.04.18;BEO SELATAN
71.04.19;ESSANG SELATAN
71.05;KAB. MINAHASA SELATAN
71.05.01;MODOINDING
71.05.02;TOMPASO BARU
71.05.03;RANOYAPO
71.05.07;MOTOLING
71.05.08;SINONSAYANG
71.05.09;TENGA
71.05.10;AMURANG
71.05.12;TUMPAAN
71.05.13;TARERAN
71.05.15;KUMELEMBUAI
71.05.16;MAESAAN
71.05.17;AMURANG BARAT
71.05.18;AMURANG TIMUR
71.05.19;TATAPAAN
71.05.21;MOTOLING BARAT
71.05.22;MOTOLING TIMUR
71.05.23;SULUUN TARERAN
71.06;KAB. MINAHASA UTARA
71.06.01;KEMA
71.06.02;KAUDITAN
71.06.03;AIRMADIDI
71.06.04;WORI
71.06.05;DIMEMBE
71.06.06;LIKUPANG BARAT
71.06.07;LIKUPANG TIMUR
71.06.08;KALAWAT
71.06.09;TALAWAAN
71.06.10;LIKUPANG SELATAN
71.07;KAB. MINAHASA TENGGARA
71.07.01;RATAHAN
71.07.02;PUSOMAEN
71.07.03;BELANG
71.07.04;RATATOTOK
71.07.05;TOMBATU
71.07.06;TOULUAAN
71.07.07;TOULUAAN SELATAN
71.07.08;SILIAN RAYA
71.07.09;TOMBATU TIMUR
71.07.10;TOMBATU UTARA
71.07.11;PASAN
71.07.12;RATAHAN TIMUR
71.08;KAB. BOLAANG MONGONDOW UTARA
71.08.01;SANGKUB
71.08.02;BINTAUNA
71.08.03;BOLANGITANG TIMUR
71.08.04;BOLANGITANG BARAT
71.08.05;KAIDIPANG
71.08.06;PINOGALUMAN
71.09;KAB. KEP. SIAU TAGULANDANG BIARO
71.09.01;SIAU TIMUR
71.09.02;SIAU BARAT
71.09.03;TAGULANDANG
71.09.04;SIAU TIMUR SELATAN
71.09.05;SIAU BARAT SELATAN
71.09.06;TAGULANDANG UTARA
71.09.07;BIARO
71.09.08;SIAU BARAT UTARA
71.09.09;SIAU TENGAH
71.09.10;TAGULANDANG SELATAN
71.10;KAB. BOLAANG MONGONDOW TIMUR
71.10.01;TUTUYAN
71.10.02;KOTABUNAN
71.10.03;NUANGAN
71.10.04;MODAYAG
71.10.05;MODAYAG BARAT
71.10.06;MOTONGKAD
71.10.07;MOOAT
71.11;KAB. BOLAANG MONGONDOW SELATAN
71.11.01;BOLAANG UKI
71.11.02;POSIGADAN
71.11.03;PINOLOSIAN
71.11.04;PINOLOSIAN TENGAH
71.11.05;PINOLOSIAN TIMUR
71.11.06;HELUMO
71.11.07;TOMINI
71.71;KOTA MANADO
71.71.01;BUNAKEN
71.71.02;TUMINITING
71.71.03;SINGKIL
71.71.04;WENANG
71.71.05;TIKALA
71.71.06;SARIO
71.71.07;WANEA
71.71.08;MAPANGET
71.71.09;MALALAYANG
71.71.10;BUNAKEN KEPULAUAN
71.71.11;PAAL DUA
71.72;KOTA BITUNG
71.72.01;LEMBEH SELATAN
71.72.02;MADIDIR
71.72.03;RANOWULU
71.72.04;AERTEMBAGA
71.72.05;MATUARI
71.72.06;GIRIAN
71.72.07;MAESA
71.72.08;LEMBEH UTARA
71.73;KOTA TOMOHON
71.73.01;TOMOHON SELATAN
71.73.02;TOMOHON TENGAH
71.73.03;TOMOHON UTARA
71.73.04;TOMOHON BARAT
71.73.05;TOMOHON TIMUR
71.74;KOTA KOTAMOBAGU
71.74.01;KOTAMOBAGU UTARA
71.74.02;KOTAMOBAGU TIMUR
71.74.03;KOTAMOBAGU SELATAN
71.74.04;KOTAMOBAGU BARAT
72;SULAWESI TENGAH
72.01;KAB. BANGGAI
72.01.01;BATUI
72.01.02;BUNTA
72.01.03;KINTOM
72.01.04;LUWUK
72.01.05;LAMALA
72.01.06;BALANTAK
72.01.07;PAGIMANA
72.01.08;BUALEMO
72.01.09;TOILI
72.01.10;MASAMA
72.01.11;LUWUK TIMUR
72.01.12;TOILI BARAT
72.01.13;NUHON
72.01.14;MOILONG
72.01.15;BATUI SELATAN
72.01.16;LOBU
72.01.17;SIMPANG RAYA
72.01.18;BALANTAK SELATAN
72.01.19;BALANTAK UTARA
72.01.20;LUWUK SELATAN
72.01.21;LUWUK UTARA
72.01.22;MANTOH
72.01.23;NAMBO
72.02;KAB. POSO
72.02.01;POSO KOTA
72.02.02;POSO PESISIR
72.02.03;LAGE
72.02.04;PAMONA PUSELEMBA
72.02.05;PAMONA TIMUR
72.02.06;PAMONA SELATAN
72.02.07;LORE UTARA
72.02.08;LORE TENGAH
72.02.09;LORE SELATAN
72.02.18;POSO PESISIR UTARA
72.02.19;POSO PESISIR SELATAN
72.02.20;PAMONA BARAT
72.02.21;POSO KOTA SELATAN
72.02.22;POSO KOTA UTARA
72.02.23;LORE BARAT
72.02.24;LORE TIMUR
72.02.25;LORE PIORE
72.02.26;PAMONA TENGGARA
72.02.27;PAMONA UTARA
72.03;KAB. DONGGALA
72.03.04;RIO PAKAVA
72.03.06;DAMPELAS
72.03.08;BANAWA
72.03.09;LABUAN
72.03.10;SINDUE
72.03.11;SIRENJA
72.03.12;BALAESANG
72.03.14;SOJOL
72.03.18;BANAWA SELATAN
72.03.19;TANANTOVEA
72.03.21;PINEMBANI
72.03.24;SINDUE TOMBUSABORA
72.03.25;SINDUE TOBATA
72.03.27;BANAWA TENGAH
72.03.30;SOJOL UTARA
72.03.31;BALAESANG TANJUNG
72.04;KAB. TOLI TOLI
72.04.01;DAMPAL SELATAN
72.04.02;DAMPAL UTARA
72.04.03;DONDO
72.04.04;BASIDONDO
72.04.05;OGODEIDE
72.04.06;LAMPASIO
72.04.07;BAOLAN
72.04.08;GALANG
72.04.09;TOLI-TOLI UTARA
72.04.10;DAKO PEMEAN
72.05;KAB. BUOL
72.05.01;MOMUNU
72.05.02;LAKEA
72.05.03;BOKAT
72.05.04;BUNOBOGU
72.05.05;PALELEH
72.05.06;BIAU
72.05.07;TILOAN
72.05.08;BUKAL
72.05.09;GADUNG
72.05.10;KARAMAT
72.05.11;PALELEH BARAT
72.06;KAB. MOROWALI
72.06.05;BUNGKU TENGAH
72.06.06;BUNGKU SELATAN
72.06.07;MENUI KEPULAUAN
72.06.08;BUNGKU BARAT
72.06.09;BUMI RAYA
72.06.10;BAHODOPI
72.06.12;WITA PONDA
72.06.15;BUNGKU PESISIR
72.06.18;BUNGKU TIMUR
72.07;KAB. BANGGAI KEPULAUAN
72.07.03;TOTIKUM
72.07.04;TINANGKUNG
72.07.05;LIANG
72.07.06;BULAGI
72.07.07;BUKO
72.07.09;BULAGI SELATAN
72.07.11;TINANGKUNG SELATAN
72.07.15;TOTIKUM SELATAN
72.07.16;PELING TENGAH
72.07.17;BULAGI UTARA
72.07.18;BUKO SELATAN
72.07.19;TINANGKUNG UTARA
72.08;KAB. PARIGI MOUTONG
72.08.01;PARIGI
72.08.02;AMPIBABO
72.08.03;TINOMBO
72.08.04;MOUTONG
72.08.05;TOMINI
72.08.06;SAUSU
72.08.07;BOLANO LAMBUNU
72.08.08;KASIMBAR
72.08.09;TORUE
72.08.10;TINOMBO SELATAN
72.08.11;PARIGI SELATAN
72.08.12;MEPANGA
72.08.13;TORIBULU
72.08.14;TAOPA
72.08.15;BALINGGI
72.08.16;PARIGI BARAT
72.08.17;SINIU
72.08.18;PALASA
72.08.19;PARIGI UTARA
72.08.20;PARIGI TENGAH
72.08.21;BOLANO
72.08.22;ONGKA MALINO
72.08.23;SIDOAN
72.09;KAB. TOJO UNA UNA
72.09.01;UNA UNA
72.09.02;TOGEAN
72.09.03;WALEA KEPULAUAN
72.09.04;AMPANA TETE
72.09.05;AMPANA KOTA
72.09.06;ULUBONGKA
72.09.07;TOJO BARAT
72.09.08;TOJO
72.09.09;WALEA BESAR
72.09.10;RATOLINDO
72.09.11;BATUDAKA
72.09.12;TALATAKO
72.10;KAB. SIGI
72.10.01;SIGI BIROMARU
72.10.02;PALOLO
72.10.03;NOKILALAKI
72.10.04;LINDU
72.10.05;KULAWI
72.10.06;KULAWI SELATAN
72.10.07;PIPIKORO
72.10.08;GUMBASA
72.10.09;DOLO SELATAN
72.10.10;TANAMBULAVA
72.10.11;DOLO BARAT
72.10.12;DOLO
72.10.13;KINOVARO
72.10.14;MARAWOLA
72.10.15;MARAWOLA BARAT
72.11;KAB. BANGGAI LAUT
72.11.01;BANGGAI
72.11.02;BANGGAI UTARA
72.11.03;BOKAN KEPULAUAN
72.11.04;BANGKURUNG
72.11.05;LABOBO
72.11.06;BANGGAI SELATAN
72.11.07;BANGGAI TENGAH
72.12;KAB. MOROWALI UTARA
72.12.01;PETASIA
72.12.02;PETASIA TIMUR
72.12.03;LEMBO RAYA
72.12.04;LEMBO
72.12.05;MORI ATAS
72.12.06;MORI UTARA
72.12.07;SOYO JAYA
72.12.08;BUNGKU UTARA
72.12.09;MAMOSALATO
72.12.10;PETASIA BARAT
72.71;KOTA PALU
72.71.01;PALU TIMUR
72.71.02;PALU BARAT
72.71.03;PALU SELATAN
72.71.04;PALU UTARA
72.71.05;ULUJADI
72.71.06;TATANGA
72.71.07;TAWAELI
72.71.08;MANTIKULORE
73;SULAWESI SELATAN
73.01;KAB. KEPULAUAN SELAYAR
73.01.01;BENTENG
73.01.02;BONTOHARU
73.01.03;BONTOMATENE
73.01.04;BONTOMANAI
73.01.05;BONTOSIKUYU
73.01.06;PASIMASUNGGU
73.01.07;PASIMARANNU
73.01.08;TAKA BONERATE
73.01.09;PASILAMBENA
73.01.10;PASIMASUNGGU TIMUR
73.01.11;BUKI
73.02;KAB. BULUKUMBA
73.02.01;GANTORANG
73.02.02;UJUNG BULU
73.02.03;BONTO BAHARI
73.02.04;BONTO TIRO
73.02.05;HERLANG
73.02.06;KAJANG
73.02.07;BULUKUMPA
73.02.08;KINDANG
73.02.09;UJUNGLOE
73.02.10;RILAUALE
73.03;KAB. BANTAENG
73.03.01;BISSAPPU
73.03.02;BANTAENG
73.03.03;EREMERASA
73.03.04;TOMPO BULU
73.03.05;PAJUKUKANG
73.03.06;ULUERE
73.03.07;GANTARANG KEKE
73.03.08;SINOA
73.04;KAB. JENEPONTO
73.04.01;BANGKALA
73.04.02;TAMALATEA
73.04.03;BINAMU
73.04.04;BATANG
73.04.05;KELARA
73.04.06;BANGKALA BARAT
73.04.07;BONTORAMBA
73.04.08;TURATEA
73.04.09;ARUNGKEKE
73.04.10;RUMBIA
73.04.11;TAROWANG
73.05;KAB. TAKALAR
73.05.01;MAPPAKASUNGGU
73.05.02;MANGARABOMBANG
73.05.03;POLOMBANGKENG SELATAN
73.05.04;POLOMBANGKENG UTARA
73.05.05;GALESONG SELATAN
73.05.06;GALESONG UTARA
73.05.07;PATTALLASSANG
73.05.08;SANROBONE
73.05.09;GALESONG
73.05.10;KEPULAUAN TANAKEKE
73.06;KAB. GOWA
73.06.01;BONTONOMPO
73.06.02;BAJENG
73.06.03;TOMPOBULLU
73.06.04;TINGGIMONCONG
73.06.05;PARANGLOE
73.06.06;BONTOMARANNU
73.06.07;PALANGGA
73.06.08;SOMBA UPU
73.06.09;BUNGAYA
73.06.10;TOMBOLOPAO
73.06.11;BIRINGBULU
73.06.12;BAROMBONG
73.06.13;PATTALASANG
73.06.14;MANUJU
73.06.15;BONTOLEMPANGANG
73.06.16;BONTONOMPO SELATAN
73.06.17;PARIGI
73.06.18;BAJENG BARAT
73.07;KAB. SINJAI
73.07.01;SINJAI BARAT
73.07.02;SINJAI SELATAN
73.07.03;SINJAI TIMUR
73.07.04;SINJAI TENGAH
73.07.05;SINJAI UTARA
73.07.06;BULUPODDO
73.07.07;SINJAI BORONG
73.07.08;TELLU LIMPOE
73.07.09;PULAU SEMBILAN
73.08;KAB. BONE
73.08.01;BONTOCANI
73.08.02;KAHU
73.08.03;KAJUARA
73.08.04;SALOMEKKO
73.08.05;TONRA
73.08.06;LIBURENG
73.08.07;MARE
73.08.08;SIBULUE
73.08.09;BAREBBO
73.08.10;CINA
73.08.11;PONRE
73.08.12;LAPPARIAJA
73.08.13;LAMURU
73.08.14;ULAWENG
73.08.15;PALAKKA
73.08.16;AWANGPONE
73.08.17;TELLU SIATTINGE
73.08.18;AJANGALE
73.08.19;DUA BOCCOE
73.08.20;CENRANA
73.08.21;TANETE RIATTANG
73.08.22;TANETE RIATTANG BARAT
73.08.23;TANETE RIATTANG TIMUR
73.08.24;AMALI
73.08.25;TELLULIMPOE
73.08.26;BENGO
73.08.27;PATIMPENG
73.09;KAB. MAROS
73.09.01;MANDAI
73.09.02;CAMBA
73.09.03;BANTIMURUNG
73.09.04;MAROS BARU
73.09.05;BONTOA
73.09.06;MALLLAWA
73.09.07;TANRALILI
73.09.08;MARUSU
73.09.09;SIMBANG
73.09.10;CENRANA
73.09.11;TOMPOBULU
73.09.12;LAU
73.09.13;MONCONG LOE
73.09.14;TURIKALE
73.10;KAB. PANGKAJENE KEPULAUAN
73.10.01;LIUKANG TANGAYA
73.10.02;LIUKANG KALMAS
73.10.03;LIUKANG TUPABBIRING
73.10.04;PANGKAJENE
73.10.05;BALOCCI
73.10.06;BUNGORO
73.10.07;LABAKKANG
73.10.08;MARANG
73.10.09;SEGERI
73.10.10;MINASA TENE
73.10.11;MANDALLE
73.10.12;TONDONG TALLASA
73.10.13;LIUKANG TUPABBIRING UTARA
73.11;KAB. BARRU
73.11.01;TANETE RIAJA
73.11.02;TANETE RILAU
73.11.03;BARRU
73.11.04;SOPPENG RIAJA
73.11.05;MALLUSETASI
73.11.06;PUJANANTING
73.11.07;BALUSU
73.12;KAB. SOPPENG
73.12.01;MARIORIWAWO
73.12.02;LILIRAJA
73.12.03;LILIRILAU
73.12.04;LALABATA
73.12.05;MARIORIAWA
73.12.06;DONRI DONRI
73.12.07;GANRA
73.12.08;CITTA
73.13;KAB. WAJO
73.13.01;SABANGPARU
73.13.02;PAMMANA
73.13.03;TAKKALALLA
73.13.04;SAJOANGING
73.13.05;MAJAULENG
73.13.06;TEMPE
73.13.07;BELAWA
73.13.08;TANASITOLO
73.13.09;MANIANGPAJO
73.13.10;PITUMPANUA
73.13.11;BOLA
73.13.12;PENRANG
73.13.13;GILIRENG
73.13.14;KEERA
73.14;KAB. SIDENRENG RAPPANG
73.14.01;PANCA LAUTAN
73.14.02;TELLU LIMPOE
73.14.03;WATANG PULU
73.14.04;BARANTI
73.14.05;PANCA RIJANG
73.14.06;KULO
73.14.07;MARITENGNGAE
73.14.08;WT. SIDENRENG
73.14.09;DUA PITUE
73.14.10;PITU RIAWA
73.14.11;PITU RAISE
73.15;KAB. PINRANG
73.15.01;MATIRRO SOMPE
73.15.02;SUPPA
73.15.03;MATTIRO BULU
73.15.04;WATANG SAWITO
73.15.05;PATAMPANUA
73.15.06;DUAMPANUA
73.15.07;LEMBANG
73.15.08;CEMPA
73.15.09;TIROANG
73.15.10;LANSIRANG
73.15.11;PALETEANG
73.15.12;BATU LAPPA
73.16;KAB. ENREKANG
73.16.01;MAIWA
73.16.02;ENREKANG
73.16.03;BARAKA
73.16.04;ANGGERAJA
73.16.05;ALLA
73.16.06;BUNGIN
73.16.07;CENDANA
73.16.08;CURIO
73.16.09;MALUA
73.16.10;BUNTU BATU
73.16.11;MASALLE
73.16.12;BAROKO
73.17;KAB. LUWU
73.17.01;BASSE SANGTEMPE
73.17.02;LAROMPONG
73.17.03;SULI
73.17.04;BAJO
73.17.05;BUA PONRANG
73.17.06;WALENRANG
73.17.07;BELOPA
73.17.08;BUA
73.17.09;LAMASI
73.17.10;LAROMPONG SELATAN
73.17.11;PONRANG
73.17.12;LATIMOJONG
73.17.13;KAMANRE
73.17.14;BELOPA UTARA
73.17.15;WALENRANG BARAT
73.17.16;WALENRANG UTARA
73.17.17;WALENRANG TIMUR
73.17.18;LAMASI TIMUR
73.17.19;SULI BARAT
73.17.20;BAJO BARAT
73.17.21;PONRANG SELATAN
73.17.22;BASSE SANGTEMPE UTARA
73.18;KAB. TANA TORAJA
73.18.01;SALUPUTI
73.18.02;BITTUANG
73.18.03;BONGGAKARADENG
73.18.05;MAKALE
73.18.09;SIMBUANG
73.18.11;RANTETAYO
73.18.12;MENGKENDEK
73.18.13;SANGALLA
73.18.19;GANDANGBATU SILLANAN
73.18.20;REMBON
73.18.27;MAKALE UTARA
73.18.28;MAPPAK
73.18.29;MAKALE SELATAN
73.18.31;MASANDA
73.18.33;SANGALLA SELATAN
73.18.34;SANGALLA UTARA
73.18.35;MALIMBONG BALEPE
73.18.37;RANO
73.18.38;KURRA
73.22;KAB. LUWU UTARA
73.22.01;MALANGKE
73.22.02;BONE BONE
73.22.03;MASAMBA
73.22.04;SABBANG
73.22.05;LIMBONG
73.22.06;SUKAMAJU
73.22.07;SEKO
73.22.08;MALANGKE BARAT
73.22.09;RAMPI
73.22.10;MAPPEDECENG
73.22.11;BAEBUNTA
73.22.12;TANA LILI
73.22.13;SUKAMAJU SELATAN
73.22.14;BAEBUNTA SELATAN
73.22.15;SABBANG SELATAN
73.24;KAB. LUWU TIMUR
73.24.01;MANGKUTANA
73.24.02;NUHA
73.24.03;TOWUTI
73.24.04;MALILI
73.24.05;ANGKONA
73.24.06;WOTU
73.24.07;BURAU
73.24.08;TOMONI
73.24.09;TOMONI TIMUR
73.24.10;KALAENA
73.24.11;WASUPONDA
73.26;KAB. TORAJA UTARA
73.26.01;RANTEPAO
73.26.02;SESEAN
73.26.03;NANGGALA
73.26.04;RINDINGALLO
73.26.05;BUNTAO
73.26.06;SA'DAN
73.26.07;SANGGALANGI
73.26.08;SOPAI
73.26.09;TIKALA
73.26.10;BALUSU
73.26.11;TALLUNGLIPU
73.26.12;DENDE' PIONGAN NAPO
73.26.13;BUNTU PEPASAN
73.26.14;BARUPPU
73.26.15;KESU
73.26.16;TONDON
73.26.17;BANGKELEKILA
73.26.18;RANTEBUA
73.26.19;SESEAN SULOARA
73.26.20;KAPALA PITU
73.26.21;AWAN RANTE KARUA
73.71;KOTA MAKASSAR
73.71.01;MARISO
73.71.02;MAMAJANG
73.71.03;MAKASSAR
73.71.04;UJUNG PANDANG
73.71.05;WAJO
73.71.06;BONTOALA
73.71.07;TALLO
73.71.08;UJUNG TANAH
73.71.09;PANAKKUKANG
73.71.10;TAMALATE
73.71.11;BIRINGKANAYA
73.71.12;MANGGALA
73.71.13;RAPPOCINI
73.71.14;TAMALANREA
73.71.15;KEPULAUAN SANGKARRANG
73.72;KOTA PARE PARE
73.72.01;BACUKIKI
73.72.02;UJUNG
73.72.03;SOREANG
73.72.04;BACUKIKI BARAT
73.73;KOTA PALOPO
73.73.01;WARA
73.73.02;WARA UTARA
73.73.03;WARA SELATAN
73.73.04;TELLUWANUA
73.73.05;WARA TIMUR
73.73.06;WARA BARAT
73.73.07;SENDANA
73.73.08;MUNGKAJANG
73.73.09;BARA
74;SULAWESI TENGGARA
74.01;KAB. KOLAKA
74.01.01;WUNDULAKO
74.01.04;KOLAKA
74.01.07;POMALAA
74.01.08;WATUBANGGA
74.01.10;WOLO
74.01.12;BAULA
74.01.14;LATAMBAGA
74.01.18;TANGGETADA
74.01.20;SAMATURU
74.01.24;TOARI
74.01.25;POLINGGONA
74.01.27;IWOIMENDAA
74.02;KAB. KONAWE
74.02.01;LAMBUYA
74.02.02;UNAAHA
74.02.03;WAWOTOBI
74.02.04;PONDIDAHA
74.02.05;SAMPARA
74.02.10;ABUKI
74.02.11;SOROPIA
74.02.15;TONGAUNA
74.02.16;LATOMA
74.02.17;PURIALA
74.02.18;UEPAI
74.02.19;WONGGEDUKU
74.02.20;BESULUTU
74.02.21;BONDOALA
74.02.23;ROUTA
74.02.24;ANGGABERI
74.02.25;MELUHU
74.02.28;AMONGGEDO
74.02.31;ASINUA
74.02.32;KONAWE
74.02.33;KAPOIALA
74.02.36;LALONGGASUMEETO
74.02.37;ONEMBUTE
74.02.38;PADANGGUNI
74.02.39;MOROSI
74.02.40;ANGGALOMOARE
74.02.41;WONGGEDUKU BARAT
74.03;KAB. MUNA
74.03.06;NAPABALANO
74.03.07;MALIGANO
74.03.13;WAKORUMBA SELATAN
74.03.14;LASALEPA
74.03.15;BATALAIWARU
74.03.16;KATOBU
74.03.17;DURUKA
74.03.18;LOHIA
74.03.19;WATOPUTE
74.03.20;KONTUNAGA
74.03.23;KABANGKA
74.03.24;KABAWO
74.03.25;PARIGI
74.03.26;BONE
74.03.27;TONGKUNO
74.03.28;PASIR PUTIH
74.03.30;KONTU KOWUNA
74.03.31;MAROBO
74.03.32;TONGKUNO SELATAN
74.03.33;PASI KOLAGA
74.03.34;BATUKARA
74.03.37;TOWEA
74.04;KAB. BUTON
74.04.11;PASARWAJO
74.04.22;KAPONTORI
74.04.23;LASALIMU
74.04.24;LASALIMU SELATAN
74.04.27;SIOTAPINA
74.04.28;WOLOWA
74.04.29;WABULA
74.05;KAB. KONAWE SELATAN
74.05.01;TINANGGEA
74.05.02;ANGATA
74.05.03;ANDOOLO
74.05.04;PALANGGA
74.05.05;LANDONO
74.05.06;LAINEA
74.05.07;KONDA
74.05.08;RANOMEETO
74.05.09;KOLONO
74.05.10;MORAMO
74.05.11;LAONTI
74.05.12;LALEMBUU
74.05.13;BENUA
74.05.14;PALANGGA SELATAN
74.05.15;MOWILA
74.05.16;MORAMO UTARA
74.05.17;BUKE
74.05.18;WOLASI
74.05.19;LAEYA
74.05.20;BAITO
74.05.21;BASALA
74.05.22;RANOMEETO BARAT
74.05.23;KOLONO TIMUR
74.05.24;SABULAKOA
74.05.25;ANDOOLO BARAT
74.06;KAB. BOMBANA
74.06.01;POLEANG
74.06.02;POLEANG TIMUR
74.06.03;RAROWATU
74.06.04;RUMBIA
74.06.05;KABAENA
74.06.06;KABAENA TIMUR
74.06.07;POLEANG BARAT
74.06.08;MATA OLEO
74.06.09;RAROWATU UTARA
74.06.10;POLEANG UTARA
74.06.11;POLEANG SELATAN
74.06.12;POLEANG TENGGARA
74.06.13;KABAENA SELATAN
74.06.14;KABAENA BARAT
74.06.15;KABAENA UTARA
74.06.16;KABAENA TENGAH
74.06.17;KEP. MASALOKA RAYA
74.06.18;RUMBIA TENGAH
74.06.19;POLEANG TENGAH
74.06.20;TONTONUNU
74.06.21;LANTARI JAYA
74.06.22;MATA USU
74.07;KAB. WAKATOBI
74.07.01;WANGI-WANGI
74.07.02;KALEDUPA
74.07.03;TOMIA
74.07.04;BINONGKO
74.07.05;WANGI WANGI SELATAN
74.07.06;KALEDUPA SELATAN
74.07.07;TOMIA TIMUR
74.07.08;TOGO BINONGKO
74.08;KAB. KOLAKA UTARA
74.08.01;LASUSUA
74.08.02;PAKUE
74.08.03;BATU PUTIH
74.08.04;RANTE ANGIN
74.08.05;KODEOHA
74.08.06;NGAPA
74.08.07;WAWO
74.08.08;LAMBAI
74.08.09;WATUNOHU
74.08.10;PAKUE TENGAH
74.08.11;PAKUE UTARA
74.08.12;POREHU
74.08.13;KATOI
74.08.14;TIWU
74.08.15;TOLALA
74.09;KAB. KONAWE UTARA
74.09.01;ASERA
74.09.02;WIWIRANO
74.09.03;LANGGIKIMA
74.09.04;MOLAWE
74.09.05;LASOLO
74.09.06;LEMBO
74.09.07;SAWA
74.09.08;OHEO
74.09.09;ANDOWIA
74.09.10;MOTUI
74.09.11;WAWOLESEA
74.09.12;LASOLO KEPULAUAN
74.09.13;LANDAWE
74.10;KAB. BUTON UTARA
74.10.01;KULISUSU
74.10.02;KAMBOWA
74.10.03;BONEGUNU
74.10.04;KULISUSU BARAT
74.10.05;KULISUSU UTARA
74.10.06;WAKORUMBA UTARA
74.11;KAB. KOLAKA TIMUR
74.11.01;TIRAWUTA
74.11.02;LOEA
74.11.03;LADONGI
74.11.04;POLI POLIA
74.11.05;LAMBANDIA
74.11.06;LALOLAE
74.11.07;MOWEWE
74.11.08;ULUIWOI
74.11.09;TINONDO
74.11.10;AERE
74.11.11;UEESI
74.11.12;DANGIA
74.12;KAB. KONAWE KEPULAUAN
74.12.01;WAWONII BARAT
74.12.02;WAWONII UTARA
74.12.03;WAWONII TIMUR LAUT
74.12.04;WAWONII TIMUR
74.12.05;WAWONII TENGGARA
74.12.06;WAWONII SELATAN
74.12.07;WAWONII TENGAH
74.13;KAB. MUNA BARAT
74.13.01;SAWERIGADI
74.13.02;BARANGKA
74.13.03;LAWA
74.13.04;WADAGA
74.13.05;TIWORO SELATAN
74.13.06;MAGINTI
74.13.07;TIWORO TENGAH
74.13.08;TIWORO UTARA
74.13.09;TIWORO KEPULAUAN
74.13.10;KUSAMBI
74.13.11;NAPANO KUSAMBI
74.14;KAB. BUTON TENGAH
74.14.01;LAKUDO
74.14.02;MAWASANGKA TIMUR
74.14.03;MAWASANGKA TENGAH
74.14.04;MAWASANGKA
74.14.05;TALAGA RAYA
74.14.06;GU
74.14.07;SANGIA WAMBULU
74.15;KAB. BUTON SELATAN
74.15.01;BATAUGA
74.15.02;SAMPOLAWA
74.15.03;LAPANDEWA
74.15.04;BATU ATAS
74.15.05;SIOMPU BARAT
74.15.06;SIOMPU
74.15.07;KADATUA
74.71;KOTA KENDARI
74.71.01;MANDONGA
74.71.02;KENDARI
74.71.03;BARUGA
74.71.04;POASIA
74.71.05;KENDARI BARAT
74.71.06;ABELI
74.71.07;WUA-WUA
74.71.08;KADIA
74.71.09;PUUWATU
74.71.10;KAMBU
74.72;KOTA BAU BAU
74.72.01;BETOAMBARI
74.72.02;WOLIO
74.72.03;SORAWOLIO
74.72.04;BUNGI
74.72.05;KOKALUKUNA
74.72.06;MURHUM
74.72.07;LEA-LEA
74.72.08;BATUPOARO
